video_id,segment_index,n_segments,timestamp_start,timestamp_end,input,target_sentence,target_caption
v_hJn5L1nrkL4,0,10,2.83,5.3,[4.1s] a table tennis player is about to hit the ball,There are two men playing table tennis in an indoor stadium.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,1,10,5.3,6.37,[5.8s] a man in red shirt playing table tennis,One of the players is wearing blue and the other player is in a red shirt.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,2,10,6.37,10.61,[8.5s] a man in red shirt playing table tennis,There is a person dressed in a black shirt seated near the players.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,3,10,10.61,16.62,[13.6s] a man in red shirt playing table tennis,There are several spectators seated in the stadium.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,4,10,16.62,22.63,[19.6s] a table tennis game with people watching,They continue playing a rally for some time.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,5,10,22.63,48.8,[22.6s] a table tennis player is about to hit the ball | [27.9s] a table tennis player is about to hit the ball | [33.1s] a table tennis player in action on the court | [38.3s] a man standing on top of a table tennis court | [43.6s] a table tennis player is about to hit the ball | [48.8s] a man playing table tennis in front of a crowd,The player in the red shirt misses the ball and gives his opponent a winning point.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,6,10,48.8,57.29,[48.8s] a man playing table tennis in front of a crowd | [57.3s] two men playing basketball in an indoor court,The player in blue cheers loudly after his winning point and breaks into a dance.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,7,10,57.29,60.83,[59.1s] two men playing table tennis in a gymnasium,He continues dancing and goes towards his opponent to mock him.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,8,10,60.83,67.19,[64.0s] a man playing table tennis in a gym,He then goes back to the table tennis table.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_hJn5L1nrkL4,9,10,67.19,70.6706,[68.9s] a man sitting at a podium in front of a crowd,The man dressed on black shows the score.,There are two men playing table tennis in an indoor stadium. One of the players is wearing blue and the other player is in a red shirt. There is a person dressed in a black shirt seated near the players. There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt misses the ball and gives his opponent a winning point. The player in blue cheers loudly after his winning point and breaks into a dance. He continues dancing and goes towards his opponent to mock him. He then goes back to the table tennis table. The man dressed on black shows the score.
v_LFeoVokXAFY,0,3,0.0,8.47,[0.0s] two people are playing with a ball in the yard | [8.5s] two men are playing with a toy in the backyard,A man uses a large plastic blue bat.,"A man uses a large plastic blue bat. He swings it at a pinata shaped like spongebob squarepants. He misses several times, and keeps swinging."
v_LFeoVokXAFY,1,3,11.98,50.54,[12.0s] two men are playing with a toy in the backyard | [17.5s] a man standing next to a dog in a yard | [23.0s] two boys playing with a water gun in the backyard | [28.5s] two men are playing with a ball in the backyard | [34.0s] a man holding a kite in the air | [39.5s] two men are playing with a toy in the backyard | [45.0s] a couple of men standing next to a fence | [50.5s] a man in white shirt holding a yellow sign,He swings it at a pinata shaped like spongebob squarepants.,"A man uses a large plastic blue bat. He swings it at a pinata shaped like spongebob squarepants. He misses several times, and keeps swinging."
v_LFeoVokXAFY,2,3,52.58,58.32,[55.5s] a little girl is playing with her dog in the backyard,"He misses several times, and keeps swinging.","A man uses a large plastic blue bat. He swings it at a pinata shaped like spongebob squarepants. He misses several times, and keeps swinging."
v_p1JSdZmztGk,0,3,5.6,79.57,[5.6s] the boat is white | [16.2s] a man and woman on a boat in the water | [26.7s] sailing around the world for 45 days | [37.3s] a large body of water with boats in it | [47.9s] an image of a man and woman in front of a house | [58.4s] a man in a blue shirt is talking to someone | [69.0s] the earth is shown with a line of longitudes on it | [79.6s] a man sitting next to a woman in a room,Two people are seen speaking to one another while standing on the docks as well as speak to the camera.,"Two people are seen speaking to one another while standing on the docks as well as speak to the camera. The people enjoy themselves around the are by getting their hair cut, eating food, and the man preparing a boat. Several shots are shown of a kitchen as well as people riding on the boat and still continue to speak to the camera."
v_p1JSdZmztGk,1,3,59.4,184.92,[59.4s] the earth is shown in this screenshot image | [77.3s] an image of the earth with a yellow line on it | [95.3s] a man and woman sitting at a table | [113.2s] a person holding onto a boat in the water | [131.1s] a view of the ocean from an apartment | [149.1s] a woman with long black hair standing in front of a piano | [167.0s] a man in a blue shirt is talking to two women | [184.9s] a group of people standing on top of a boat,"The people enjoy themselves around the are by getting their hair cut, eating food, and the man preparing a boat.","Two people are seen speaking to one another while standing on the docks as well as speak to the camera. The people enjoy themselves around the are by getting their hair cut, eating food, and the man preparing a boat. Several shots are shown of a kitchen as well as people riding on the boat and still continue to speak to the camera."
v_p1JSdZmztGk,2,3,163.62,219.66,[163.6s] a man in a blue shirt is talking to someone | [171.6s] a boat traveling down the water with buildings in the background | [179.6s] a group of people standing on top of a boat | [187.6s] a group of people standing on top of a boat | [195.6s] a woman is sitting on the bow of a boat | [203.6s] a man sitting on the bow of a boat | [211.7s] a man and woman on a boat in the water | [219.7s] a white flower on a black background,Several shots are shown of a kitchen as well as people riding on the boat and still continue to speak to the camera.,"Two people are seen speaking to one another while standing on the docks as well as speak to the camera. The people enjoy themselves around the are by getting their hair cut, eating food, and the man preparing a boat. Several shots are shown of a kitchen as well as people riding on the boat and still continue to speak to the camera."
v_2N129Bw1jiQ,0,2,0.0,10.42,[0.0s] two children playing with puzzles on the floor | [10.4s] a group of people are playing in the living room,Young children are seen jumping on a mat back and fourth while two older women watch them on the side.,Young children are seen jumping on a mat back and fourth while two older women watch them on the side. The boy then takes a big leap and the girl stands in front of him.
v_2N129Bw1jiQ,1,2,10.06,17.866666666666667,[14.0s] two children playing on the floor in a living room,The boy then takes a big leap and the girl stands in front of him.,Young children are seen jumping on a mat back and fourth while two older women watch them on the side. The boy then takes a big leap and the girl stands in front of him.
v_N9LTq3gYmsI,0,3,0.0,14.04,[0.0s] a view from the roof of a house | [7.0s] an airplane is flying over the snow covered ground | [14.0s] a view from the top of a snow covered roof,A group of people are sitting down at the top of a snow slide in a tube.,"A group of people are sitting down at the top of a snow slide in a tube. The person holding the camera starts his journey and he is off down the slopes of snow. As he reaches the bottom,several black mats are placed in front of him to help slow him down."
v_N9LTq3gYmsI,1,3,13.51,28.62,[13.5s] a view from the top of a ski slope | [21.1s] the snow is white | [28.6s] a snowboarder is going down the hill,The person holding the camera starts his journey and he is off down the slopes of snow.,"A group of people are sitting down at the top of a snow slide in a tube. The person holding the camera starts his journey and he is off down the slopes of snow. As he reaches the bottom,several black mats are placed in front of him to help slow him down."
v_N9LTq3gYmsI,2,3,28.8,35.467,[32.1s] a man riding a motorcycle down a dirt road,"As he reaches the bottom,several black mats are placed in front of him to help slow him down.","A group of people are sitting down at the top of a snow slide in a tube. The person holding the camera starts his journey and he is off down the slopes of snow. As he reaches the bottom,several black mats are placed in front of him to help slow him down."
v_f_mbX87xabo,0,2,0.0,17.01,[0.0s] a young boy is playing the flute | [5.7s] a young boy playing flute in his living room | [11.3s] a little girl playing the flute in her living room | [17.0s] a young boy is playing the flute,A child plays a chrome flute inside of home.,A child plays a chrome flute inside of home. The girl finishes the song and lowers the flute.
v_f_mbX87xabo,1,2,18.25,19.019,[18.6s] a little girl sitting on top of a couch,The girl finishes the song and lowers the flute.,A child plays a chrome flute inside of home. The girl finishes the song and lowers the flute.
v_RWjCwIOuzrc,0,6,0.0,13.48,"[0.0s] the logo for john lewis | [6.7s] an image of a white background with the words, ` person ' | [13.5s] a man wearing glasses standing in front of a wall",There is a man nodding in the first frame.,"There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_RWjCwIOuzrc,1,6,13.48,49.78,[13.5s] a man wearing glasses standing in front of a wall | [18.7s] a person is measuring the wall with a tape | [23.9s] a receipt sitting on top of a box | [29.0s] how to measure a wall with tape | [34.2s] a drawing of a tree on the wall | [39.4s] a man is painting the wall with white paint | [44.6s] an image of a wall with trees on it | [49.8s] a close up of a wallpaper with trees on it,"The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall.","There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_RWjCwIOuzrc,2,6,53.93,97.49,[53.9s] a blury image of a man ' s face | [60.2s] how to install a light switch youtube | [66.4s] how to install a wall light switch youtube | [72.6s] how to install a wallpaper | [78.8s] a person using scissors to cut the fabric | [85.0s] a person cutting through a piece of paper with scissors | [91.3s] how to install an electrical outlet | [97.5s] how to install a light switch youtube,"He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper.","There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_RWjCwIOuzrc,3,6,101.64,149.35,"[101.6s] a dining room with pink flowers on the wall | [108.5s] a vase filled with flowers next to a wallpaper | [115.3s] a white wall with yellow flowers on it | [122.1s] a white wall with pink flowers on it | [128.9s] a living room with a couch, chair and wallpaper | [135.7s] a living room with colorful striped wallpaper | [142.5s] a bedroom with yellow walls and white furniture | [149.3s] a man is measuring the wall with a tape","The camera shows wall paper in a finished room, going over different rooms with different wall papers.","There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_RWjCwIOuzrc,4,6,145.2,188.76,[145.2s] a bedroom with yellow and brown striped walls | [151.4s] a person using a ruler to measure the wall | [157.6s] the man is cutting a piece of paper | [163.9s] a person cutting paper on top of a table | [170.1s] how to install a wall panel | [176.3s] a woman painting the wall with paint rollers | [182.5s] a woman standing in front of a window | [188.8s] a man standing in front of a wall,"The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall.","There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_RWjCwIOuzrc,5,6,191.87,204.31,[191.9s] pair of bedside tables | [198.1s] a black and white cabinet with flowers on it | [204.3s] the logo for john lewis ' s,Then it shows two tables that look like they have also been wall papered.,"There is a man nodding in the first frame. The video movies to the man putting up the wall paper by first measuring it out, lining up the pattern and putting it up on the wall. He then unscrews a light switch and pulls it out just a little, making some slits in the fabric or paper, then putting the light switch back over the new wall paper. The camera shows wall paper in a finished room, going over different rooms with different wall papers. The man is later seen measuring and marking the wall, rolling out more wall paper and putting it up on the wall. Then it shows two tables that look like they have also been wall papered."
v_y_HCdBEJbNE,0,6,0.0,2.43,[1.2s] a man working on a table in a room,A man puts plaster on a base.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_y_HCdBEJbNE,1,6,2.43,32.83,[2.4s] a man standing on top of a table in a room | [7.5s] a man is painting the wall in an empty room | [12.6s] a man is standing in the corner of a room | [17.6s] a man standing on top of a table in a room | [22.7s] a man standing on top of a wall in a room | [27.8s] a man is painting the wall in an empty room | [32.8s] a man is standing in the middle of a room,The man walks over and rubs it on the ceiling.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_y_HCdBEJbNE,2,6,27.36,29.79,[28.6s] a man standing on top of a table in a room,We see the stilts the man is walking on.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_y_HCdBEJbNE,3,6,29.79,72.96,[29.8s] a man standing on top of a table in a room | [36.0s] a man is standing in the middle of a room | [42.1s] a man is painting the ceiling in an empty room | [48.3s] a man is standing in the corner of a room | [54.5s] a man standing on top of a chair in a room | [60.6s] a man standing in front of a window | [66.8s] a man that is laying down some cardboard | [73.0s] a man that is standing in front of a window,The camera becomes wobbly and blurry.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_y_HCdBEJbNE,4,6,64.45,67.49,[66.0s] the man is holding a box in his hands,The man bends down to grab more plaster.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_y_HCdBEJbNE,5,6,115.52,121.57695939565627,[118.5s] a man standing on top of a chair in a room,The man smiles and the video ends.,A man puts plaster on a base. The man walks over and rubs it on the ceiling. We see the stilts the man is walking on. The camera becomes wobbly and blurry. The man bends down to grab more plaster. The man smiles and the video ends.
v_pZzTMUJG9Rk,0,5,4.28,201.35,[4.3s] a man in an orange shirt is playing soccer | [32.4s] a black framed mirror on a white background | [60.6s] a man in an orange shirt kicking a soccer ball | [88.7s] a couple of men playing soccer on a field | [116.9s] two men are playing with a soccer ball | [145.0s] two people playing soccer on a green field | [173.2s] an image of a soccer player on the field | [201.3s] a man kicking a soccer ball on a field,A man is playing soccer with another across a field.,A man is playing soccer with another across a field. He performs a quick turn around move with the other following close behind. The same clip is replayed over and over at slower speeds to better understand the trick. Another trick is performed and later shown in slow motion. Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.
v_pZzTMUJG9Rk,1,5,10.71,37.49,[10.7s] two men are playing soccer on a field | [16.1s] two young boys playing soccer on a field | [21.4s] two men are playing soccer on a field | [26.8s] a man in a suit and tie standing next to a door | [32.1s] a black and white photo frame on a white background | [37.5s] a young boy kicking a soccer ball on the field,He performs a quick turn around move with the other following close behind.,A man is playing soccer with another across a field. He performs a quick turn around move with the other following close behind. The same clip is replayed over and over at slower speeds to better understand the trick. Another trick is performed and later shown in slow motion. Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.
v_pZzTMUJG9Rk,2,5,31.06,64.26,[31.1s] two men are playing soccer on a field | [35.8s] a black and white photo of a man in the dark | [40.5s] two young boys playing soccer on a field | [45.3s] a man kicking a soccer ball on the field | [50.0s] a man in an orange shirt kicking a soccer ball | [54.8s] two men are playing soccer on a field | [59.5s] an image of a soccer player on the field | [64.3s] a black and white photo of a light fixture,The same clip is replayed over and over at slower speeds to better understand the trick.,A man is playing soccer with another across a field. He performs a quick turn around move with the other following close behind. The same clip is replayed over and over at slower speeds to better understand the trick. Another trick is performed and later shown in slow motion. Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.
v_pZzTMUJG9Rk,3,5,59.98,103.89,[60.0s] a man in an orange shirt kicking a soccer ball | [66.3s] a black and white photo with the words tech | [72.5s] two boys are playing soccer on the field | [78.8s] two men are playing soccer on a field | [85.1s] two boys are playing soccer on a field | [91.3s] two men are playing soccer on a field | [97.6s] the man is running on the soccer field | [103.9s] a black framed mirror on a white background,Another trick is performed and later shown in slow motion.,A man is playing soccer with another across a field. He performs a quick turn around move with the other following close behind. The same clip is replayed over and over at slower speeds to better understand the trick. Another trick is performed and later shown in slow motion. Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.
v_pZzTMUJG9Rk,4,5,104.96,214.16666666666666,[105.0s] a black and white photo with the words tech 7 | [120.6s] two men playing soccer on a green field | [136.2s] a group of people playing soccer on a field | [151.8s] a man in an orange shirt kicking a soccer ball | [167.4s] a man in an orange shirt kicking a soccer ball | [183.0s] a couple of men playing soccer on a field | [198.6s] two men are playing soccer on a field | [214.2s] a man kicking a soccer ball on the field,Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.,A man is playing soccer with another across a field. He performs a quick turn around move with the other following close behind. The same clip is replayed over and over at slower speeds to better understand the trick. Another trick is performed and later shown in slow motion. Two more tricks are demonstrated by the duo and finally showed at a slowed down pace.
v_3VzXH3o88mw,0,3,0.0,56.42,[0.0s] a black and white photo of the moon in the sky | [8.1s] a close up of a food processor on a table | [16.1s] a couple of potatoes sitting on top of a counter | [24.2s] a group of people standing in a kitchen | [32.2s] a group of chefs preparing food in a kitchen | [40.3s] two people in a kitchen preparing food | [48.4s] a man is making cheese in the kitchen | [56.4s] a group of people in a kitchen preparing food,A person is seen mixing various ingredients into a blender as well as rolling rough up into a ball and speaking to the camera.,A person is seen mixing various ingredients into a blender as well as rolling rough up into a ball and speaking to the camera. The man speaks to other chefs and instructs them on how to roll a ball of rough. He then puts the dough in a machine to make spaghetti and then puts them in a plate to present.
v_3VzXH3o88mw,1,3,53.83,99.23,[53.8s] the dough is white | [60.3s] a group of chefs preparing food in a kitchen | [66.8s] a man with glasses and an apron in front of him | [73.3s] a person is putting pasta into a machine | [79.8s] a person is making pasta in the kitchen | [86.3s] a couple of chefs preparing food in a kitchen | [92.7s] a man is preparing food in the kitchen | [99.2s] a white bowl of food,The man speaks to other chefs and instructs them on how to roll a ball of rough.,A person is seen mixing various ingredients into a blender as well as rolling rough up into a ball and speaking to the camera. The man speaks to other chefs and instructs them on how to roll a ball of rough. He then puts the dough in a machine to make spaghetti and then puts them in a plate to present.
v_3VzXH3o88mw,2,3,95.98,129.64,[96.0s] a man with blonde hair | [100.8s] a white plate topped with pasta and mushrooms | [105.6s] a man with glasses looking at his laptop | [110.4s] a person is mixing some food in a bowl | [115.2s] a group of chefs preparing food in a kitchen | [120.0s] two people are preparing food in a kitchen | [124.8s] a group of chefs preparing food in a kitchen | [129.6s] a black cat sitting on top of a wooden table,He then puts the dough in a machine to make spaghetti and then puts them in a plate to present.,A person is seen mixing various ingredients into a blender as well as rolling rough up into a ball and speaking to the camera. The man speaks to other chefs and instructs them on how to roll a ball of rough. He then puts the dough in a machine to make spaghetti and then puts them in a plate to present.
v_lroya8XhuPs,0,4,0.0,49.0,[0.0s] a black and white photo of a person in the dark | [7.0s] a woman in a red top is holding a volleyball ball | [14.0s] a woman standing on top of a sandy beach | [21.0s] a group of people standing on top of a sandy beach | [28.0s] a group of people standing on top of a beach | [35.0s] a group of people standing on top of a sandy beach | [42.0s] a group of people standing on top of a sandy beach | [49.0s] two women are playing volleyball on the beach,woman is standing talking to the camera holding a microphone and interviewing voleyball players.,woman is standing talking to the camera holding a microphone and interviewing voleyball players. men are standing in a sandy field being interviewed. men are in sandy field showing he girl how to play beach soccer. woman is sin front of the net talking to the camera.
v_lroya8XhuPs,1,4,16.96,49.0,[17.0s] a woman holding a microphone while standing in the sand | [21.5s] a group of people standing on top of a sandy beach | [26.1s] a group of men playing beach volleyball in the sand | [30.7s] a woman is talking to two men on the beach | [35.3s] a group of people standing on top of a beach | [39.8s] a woman is talking to two men on the beach | [44.4s] a man and woman on the beach talking to one another | [49.0s] two women are playing volleyball on the beach,men are standing in a sandy field being interviewed.,woman is standing talking to the camera holding a microphone and interviewing voleyball players. men are standing in a sandy field being interviewed. men are in sandy field showing he girl how to play beach soccer. woman is sin front of the net talking to the camera.
v_lroya8XhuPs,2,4,49.0,170.55,[49.0s] two women are playing volleyball on the beach | [66.4s] two people are playing with a ball in the sand | [83.7s] a man and woman playing volleyball in the sand | [101.1s] a man and woman playing volleyball in the sand | [118.5s] a small child playing with a ball in the sand | [135.8s] two men are playing volleyball in the sand | [153.2s] a woman in a red bikini is posing for the camera | [170.6s] a soccer game is being played on the field,men are in sandy field showing he girl how to play beach soccer.,woman is standing talking to the camera holding a microphone and interviewing voleyball players. men are standing in a sandy field being interviewed. men are in sandy field showing he girl how to play beach soccer. woman is sin front of the net talking to the camera.
v_lroya8XhuPs,3,4,170.55,188.36,[170.6s] a soccer game is being played on the field | [176.5s] a woman standing in front of a soccer goal | [182.4s] a soccer goal with the net attached to it | [188.4s] the logo for tv,woman is sin front of the net talking to the camera.,woman is standing talking to the camera holding a microphone and interviewing voleyball players. men are standing in a sandy field being interviewed. men are in sandy field showing he girl how to play beach soccer. woman is sin front of the net talking to the camera.
v_blSOfdlqJtY,0,3,4.48,45.36,[4.5s] a group of people playing on an inflatable | [10.3s] a group of people playing on an inflatable | [16.2s] an image of a person dancing on the floor | [22.0s] a close up of a person ' s hand holding a knife | [27.8s] a train that is sitting on the tracks | [33.7s] a group of people playing in an indoor tram tram | [39.5s] a man is jumping on an inflatable | [45.4s] a person jumping on an inflatable tram tram,A large group of people are seen playing around a gymnasium throwing balls at one another and bouncing around.,A large group of people are seen playing around a gymnasium throwing balls at one another and bouncing around. The people continue throwing balls when one hits the camera and shows a persons face. The game continues on with the people throwing balls around and people watching on the sides.
v_blSOfdlqJtY,1,3,36.4,78.95,[36.4s] a group of people playing in an indoor tram tram | [42.5s] a group of people are playing on tram trams | [48.6s] a man is jumping on the tram tram tram | [54.6s] a group of people are playing on tram trams | [60.7s] a man is jumping on an inflatable | [66.8s] a small yellow boat is in the water | [72.9s] a yellow and black inflatable is on the ground | [79.0s] a man is jumping on an obstacle in the gym,The people continue throwing balls when one hits the camera and shows a persons face.,A large group of people are seen playing around a gymnasium throwing balls at one another and bouncing around. The people continue throwing balls when one hits the camera and shows a persons face. The game continues on with the people throwing balls around and people watching on the sides.
v_blSOfdlqJtY,2,3,53.76,108.07,[53.8s] a man is jumping on an obstacle | [61.5s] a small yellow and blue inflatable boat | [69.3s] a man is jumping on an inflatable tram | [77.0s] a man is jumping on an inflatable course | [84.8s] a man is jumping on an inflatable | [92.6s] a man is jumping on an obstacle course | [100.3s] a man is jumping on an inflatable | [108.1s] an image of a yellow boat in the water,The game continues on with the people throwing balls around and people watching on the sides.,A large group of people are seen playing around a gymnasium throwing balls at one another and bouncing around. The people continue throwing balls when one hits the camera and shows a persons face. The game continues on with the people throwing balls around and people watching on the sides.
v_UxlDSfC7S-0,0,4,0.0,7.04,[3.5s] a bag of salt sitting on top of a table,A bag of Spill Master Absorbant is shown on the screen.,A bag of Spill Master Absorbant is shown on the screen. A man stands in a warehouse talking to the camera and pours some liquid on the ground. He takes a bowl of some material and sprinkled it over the spills. He then sweeps up the material with a broom and dust pan.
v_UxlDSfC7S-0,1,4,7.04,44.56,[7.0s] a man in a warehouse with lots of boxes | [12.4s] a man in a warehouse with lots of boxes | [17.8s] a man walking through a warehouse filled with boxes | [23.1s] a man walking through a warehouse filled with boxes | [28.5s] a man is walking through a large warehouse filled with boxes | [33.8s] a man in a warehouse with lots of boxes | [39.2s] a man in a warehouse with boxes on the floor | [44.6s] a man in a warehouse with boxes on the floor,A man stands in a warehouse talking to the camera and pours some liquid on the ground.,A bag of Spill Master Absorbant is shown on the screen. A man stands in a warehouse talking to the camera and pours some liquid on the ground. He takes a bowl of some material and sprinkled it over the spills. He then sweeps up the material with a broom and dust pan.
v_UxlDSfC7S-0,2,4,44.56,84.42,[44.6s] a man in a warehouse with boxes on the floor | [50.3s] a man walking through a warehouse filled with boxes | [55.9s] a man in a warehouse with boxes on the floor | [61.6s] a man in a warehouse with boxes on the floor | [67.3s] a man in a warehouse with boxes on the floor | [73.0s] a man in a warehouse with boxes on the floor | [78.7s] a man walking through a warehouse filled with boxes | [84.4s] a man in a warehouse with boxes on the floor,He takes a bowl of some material and sprinkled it over the spills.,A bag of Spill Master Absorbant is shown on the screen. A man stands in a warehouse talking to the camera and pours some liquid on the ground. He takes a bowl of some material and sprinkled it over the spills. He then sweeps up the material with a broom and dust pan.
